question,answer
Did Georgia pass a lot of yards against VA tech in the 2016 chick-fil-a bowl?,Georgia rushed 200 total yards and finished with 129 passing yards.
Who succeeded Artaxerxes II?,In 358 BC Artaxerxes II was succeeded by Artaxerxes III.
Who are the featured musical artist collaborations on the album Todd Smith?,"Todd Smith includes collaborations with Jennifer Lopez, Juelz Santana, Teairra Mari, Jamie Foxx, Ginuwine, Mary J. Blige, 112, Mary Mary, Ryan Toby, Freeway, LL Cool J, Lyfe Jennings, and Miredys Peguero."
How many bus routes serve Arnos Grove stations?,"The seven bus routes (34, 184, 232, 251, 298, 382, and N91) serve Arnos Grove stations."
What are class section names based on?,"Class section names are based by name of Flowers (Grade 7), Trees (Grade 8), Philippine national heroes (Grade 9) and Planets (Grade 10)."
"How much did the LV gain in Treviso, Verona, and Vicenza in the 1992 Italian general election in Veneto?","LV gained 21.5% in the province of Treviso, 20.6% in Verona and 19.5% in Vicenza."
Who joined Sébastien Buemi in the front row and by what gap?,"Sébastien Buemi was joined on the grid's front row by Evans, who was 0.554 seconds slower."
How many people were killed in Italy Linate Airport on 8 October 2001?,114 people were killed in a runway collision in Milan.
How did City Nature Challenge perform in terms of expansion during the year 2017?,"In 2017, City Nature Challenge expanded to 16 cities and the participants collected over 125,000 observations."
How many rushing attempts and yards Jon Cornish made in the 2012 and 2013 regular season?,"Jon Cornish made 58 rushing attempts and 1,457 yards in 2012, and in 2013 he got 258 rushing attempts and1,813 yards."
"What was the broadcast rating of Game 4, and how did it affect the overall ratings of the 2004 World Series?","Game 4 posted an 18.2 rating, giving the 2004 World Series an average of 15.8."
Western Airline's fleet in 1986 consists of which Boeing 727 aircrafts?,Western Airline's fleet consists of Boeing 727-200s and 737-200s.
Who appeared as judges in the second series of the X factor?,"The second series of the X Factor, was aired with Nagima Eskalieva, Sultana Karazhigitova/Ismail Igilmanov and Alexander Shevchenko as judges."
Where does KRMS with 97.5 FM serve?,"KRMS with 97.5 FM is licensed to serve Osage Beach, Missouri."
Who replaced Amy Koch as majority leader and when?,"In 2011, Senjem was elected majority leader after the previous majority leader, Amy Koch."
What are the four regiments of the 93rd Infantry Division?,"Four regiments of the 93rd Infantry Division were the 369th, 370th, 371st, and 372nd Infantry."
What are the branches of the Přemyslid Dynasty that own Bruntál from 1213 to 1474?,"Bruntál was almost owned by various branches of the Přemyslid Dynasty (the Margraves of Moravia, the Dukes of Opava (Troppau), and the Dukes of Krnov (Jägerndorf)) from 1213 to 1474."
What are notable achievements of Ben Stark in the Pro Tour?,Ben Stark appeared back to back in Pro Tour Top 8s in 2004 and won Pro Tour Paris in 2011.
What does code Z in tire code indicate?,The Z indicated the excess speed of 240 km/h (149 mph).
"How did the West Virginia team perform in the 1988 NCAA Rifle Championships, compared to its next closest team?","West Virginia with a team score of 6,192 is at the top, finishing nine points ahead of Murray State, the second in rank."
How powerful are the manual and automatic versions of the model R?,"In Volvo V70 model R, the automatic model has a power output of 240 PS (177 kW; 237 hp), while the manual model has 250 PS (184 kW; 247 hp) and a torque of 350 N⋅m (258 lb⋅ft)."
"What was the timeframe for the production of 4,993 M10s?","Production of 4,993 M10s ran from September 1942 through December 1943."
"What were Charles Clay's average, receptions, and touchdowns for each year between 2011 and 2012?",Charles Clay finished the 2011 seasons with 16 receptions for 233 yards (14.6 avg.) and three touchdowns and the 2012 season with 18 receptions (11.8 avg.) and two touchdowns.
How many consecutive bowl games has Ohio played and what was the outcome?,"In 2013, Ohio played in their fifth consecutive bowl game, losing to East Carolina in the 2013 Beef 'O' Brady's Bowl."
How many express trains operate from Kollam Junction railway station to cities of Chennai and Visakhapatnam and what are the destinations and train names?,"Three express trains have been operating from Kollam Junction railway station to cities of Chennai and Visakhapatnam: Visakhapatnam–Kollam Express, Anantapuri Express and Chennai Egmore–Kollam Junction Express."
What is the second best-selling Wii U game and how many units has it sold?,"As of March 31, 2019, Super Mario 3D World had yielded sales of 5.82 million units, making it the Wii U's second best-selling game."
What does the second carrier contain?,The second carrier contains a 54.6875 kHz pilot tone for stereo or bilingual.
What was Pierre Trudeau's result compared to the runner up Robert Winters and by what percentage did he achieve it?,"Trudeau won on the fourth ballot by the narrow margin, recording 51.1% of the vote, defeating the runner-up, Robert Winters, who received 40.6% of the vote."
What title was Hayashi Narinaga given in 1588?,"In 1588, Narinaga is given the Junior Fifth Rank Junior Grade."
What roles has Rimpi Das played on the channels Star Plus and Colors?,"Rimpi Das has portrayed Parvati in the series Siya Ke Ram on the channel Star Plus, and in the series Mahakali– Anth hi Aarambh hai on the channel Colors she played the character of Ganga."
"Who appeared in the 2011, 2012, and 2016 Cape Epic races?","Bart Brentjens and Roel Paulissen appeared in the Cape Epic, Christoph Sauser and Burry Stander appeared in both 2011 and 2012, and Karl Platt and Urs Huber in 2016."
How much power and torque do the Cadillac STS-V engine and Cadillac XLR-V engine produce?,"The STS-V engine produces 469 hp (350 kW) at 6400 rpm and 439 lb⋅ft (595 N⋅m) at 3900 rpm, and the XLR-V engine produces 443 hp (330 kW) at 6400 rpm and 414 lb⋅ft (561 N⋅m) at 3900 rpm."
"In which movies did Itay Tiran act in 2012, including his role and the director's name?","In 2012, Tiran played Thomas Paulson in the film Anleitung zum Ungluecklichsein, directed by Sherry Hormann, and played Jocquin in the film Die Lebenden, directed by Barbara Albert."
"In 2009, did Tomoharu Saitou win any Extended Grand Prix?",In 2009 Saitou won back to back Extended Grand Prix in Singapore and Kobe.
Which course was Alexis Danica Drilon of the MassKara Festival from?,"At the MassKara Festival Queen 2011, Alexis Danica Drilon of Biology from University of St. La Salle was crowned."
Which two players hold the Michigan Wolverines's leading scorers and what are their scores?,"Mack Supronowicz and Bob Harrison were the Michigan Wolverines's leading scorers with 247 and 214 points, respectively."
Which players have the top two highest career batting averages?,Ty Cobb holds the record for highest career batting average with .366 while Rogers Hornsby holds the second-highest career average at .358.
In which year did the Congress for Democracy and Progress win 49.5% of the votes and 57 out of 111 seats?,"In the parliamentary election held in 2002, the Congress for Democracy and Progress party won 49.5% of the vote and 57 out of 111 seats."
What happened to Joseph Cook and Andrew Fisher in 1921?,"In November 1921, Joseph Cook was Australia's High Commissioner to the United Kingdom in place of Andrew Fisher, whose term had ended earlier that year."
Who are champions in 2002?,Australian Institute of Sport won the 2002 East championship and Hobart Chargers was the South Champion.
How did Nottingham Forest end their 17-day break from player signings in July 2009?,"On 20 July Nottingham Forest completed the signings of Chris Gunter and Paul McKenna for £1.75 million and £750,000 respectively."
What trains have operational and mainline certified status?,33029 and 33207 are in services with company West Coast Railways.
What types of IBM PureFlex are available?,"IBM PureFlex is available in three types: Express, Standard, and Enterprise."
For what role did Yash Dasgupta win the Best Actor Award?,Yash Dasgupta won the Best Actor Award in 2014 and 2015 for the role of Aranya Singha Roy in Bojhena Se Bojhena.
What is the town by town  population breakdown of Bedzin county in 2006?,"As of 2006 Będzin County's population is 151,122, out of which the population of Będzin is 58,659, that of Czeladź is 34,173, that of Wojkowice is 9,434 and that of Sławków is 6,833."
What role did Debra Lawrance play for the longest time?,"Debra Lawrance played the role of Pippa Fletcher in Home and Away for the longest time, playing the role in 17 different years: 1990 through 1998, 2000, 2002, 2003, and 2005 through 2009."
How did Lawrence Hauben do at the Academy Awards?,Lawrence Hauben won the Academy Award for Best Adapted Screenplay along with Bo Goldman.
What are the two most populous islands?,Honshu is the second-most populous after the Indonesian island of Java.
What are the administrative districts of Yongju-ri?,"Yongju-ri has four administrative districts: Yongju(용주), Gonae(고내), Hodu(호두), and Hwaryeon(화련)."
"What routes does Shore Transit have that take riders to Ocean City, Princess Anne, or Crisfield?","The Shore Transit Routes 432, 452, 706 North and 706 South each can take riders to at least one of Princess Anne, Crisfield, and Ocean City."
What happened in 1961?,"The LIC Building was the tallest building in India in 1959 and was surpassed by Mumbai's first skyscraper, the Usha Kiran Building, in 1961, which is 80 m high."
Is the Hokkaido Shinkansen being extended?,"THe Hokkaido Shinkansen is being extended to the Shin-Hakodate-Hokuto station, which is expected to be opened in 2031."
"What was the total score of Timur Taymazov during the 1992 Barcelona, Spain Olympic Games?","In the 1992 Barcelona, Spain Olympic Games Timur Taymazov obtained 402.5 total points."
What songs did Debelah Morgan release in 1994?,"In 1994, Debelah Morgan released her debut album Debelah which featured the singles ""Take It Easy"" and ""Free""."
